ClientID,Age,Location,Gender,DatePremierAchat,DateDernierAchat,MontantTotalDepense,FrequenceAchats,PanierMoyen,Canal,CAC_Estime,Newsletter,ScoreSatisfaction,DerniereVisiteSite,CategoriePreferee,ProduitsDifferentsAchetes,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,Cluster,Segment_Label
CLIENT_4100,33,Leconte-sur-Masson,F,2023-01-30,2023-05-28,52.03,2,26.02,Email,8,True,3,898,Mode,3,927,2,52.03,1,2,2,122,4,Dormant
CLIENT_4101,26,Meunier,F,2023-07-20,2024-07-02,82.57,4,20.64,Direct,0,True,4,496,Électronique,4,526,4,82.57,2,4,3,243,1,A risque
CLIENT_4102,44,Meunier,M,2024-07-06,2024-10-18,598.17,1,598.17,Social,15,True,3,406,Maison,10,418,1,598.17,2,1,5,215,4,Dormant
CLIENT_4103,48,Barbenec,M,2024-10-30,2025-09-11,41.13,2,20.57,Email,8,False,2,76,Électronique,4,90,2,41.13,4,2,1,421,4,Dormant
CLIENT_4104,36,Deschamps,F,2025-10-15,2025-12-09,34.15,2,17.07,Social,15,True,1,0,Électronique,6,1,2,34.15,4,2,1,421,2,Potentiel
CLIENT_4105,18,Perret,M,2024-08-28,2025-01-10,336.98,2,168.49,Email,8,True,5,325,Mode,8,334,2,336.98,3,2,4,324,4,Dormant
CLIENT_4106,41,Sainte Christophe,M,2024-01-04,2024-04-05,35.57,6,5.93,SEA,25,True,3,605,Électronique,4,614,6,35.57,2,5,1,251,1,A risque
CLIENT_4107,38,Meunier,F,2023-12-29,2024-05-13,63.74,2,31.87,Social,15,False,4,545,Électronique,8,576,2,63.74,2,2,2,222,4,Dormant
CLIENT_4108,18,Techer-la-Forêt,F,2025-01-02,2025-03-30,44.71,3,14.9,SEA,25,False,3,239,Alimentation,10,255,3,44.71,3,4,2,342,1,A risque
CLIENT_4109,18,BonninVille,M,2025-05-02,2025-08-14,34.8,1,34.8,SEA,25,True,2,93,Électronique,2,118,1,34.8,4,1,1,411,4,Dormant
CLIENT_4110,29,Peronnec,M,2024-06-20,2024-12-18,84.67,1,84.67,SEA,25,True,4,335,Loisirs,2,357,1,84.67,3,1,3,313,4,Dormant
CLIENT_4111,36,BonninVille,F,2025-01-31,2025-08-31,63.93,1,63.93,Social,15,True,5,79,Alimentation,1,101,1,63.93,4,1,2,412,4,Dormant
CLIENT_4112,55,Leconte-sur-Masson,M,2024-01-22,2024-08-28,48.85,5,9.77,Direct,0,False,4,463,Maison,9,469,5,48.85,2,5,2,252,1,A risque
CLIENT_4113,46,Perret,M,2023-06-05,2023-11-28,121.67,1,121.67,Email,8,False,3,727,Loisirs,3,743,1,121.67,1,1,3,113,4,Dormant
CLIENT_4114,50,Grenier,F,2022-12-30,2023-03-02,374.24,4,93.56,Email,8,False,5,984,Électronique,2,1014,4,374.24,1,4,5,145,1,A risque
CLIENT_4115,25,Grenier,F,2023-06-29,2023-11-13,61.9,3,20.63,Social,15,True,2,757,Loisirs,7,758,3,61.9,1,4,2,142,1,A risque
CLIENT_4116,22,Baudry,M,2023-02-23,2023-07-25,73.88,3,24.63,Reference,5,True,2,849,Maison,7,869,3,73.88,1,4,3,143,1,A risque
CLIENT_4117,18,Gimenez,F,2023-11-14,2024-08-12,44.67,1,44.67,Social,15,True,2,469,Maison,1,485,1,44.67,2,1,2,212,4,Dormant
CLIENT_4118,18,Sainte Margotboeuf,F,2025-03-01,2025-06-14,1032.72,2,516.36,SEA,25,True,5,153,Maison,6,179,2,1032.72,3,2,5,325,0,A risque
CLIENT_4119,36,Baudry,F,2023-08-24,2025-12-09,1011.66,5,202.33,Email,8,True,4,0,Électronique,1,1,5,1011.66,4,5,5,455,3,Loyal
CLIENT_4120,18,Peronnec,M,2024-01-17,2024-05-02,156.21,8,19.53,Reference,5,False,4,572,Maison,3,587,8,156.21,2,5,4,254,1,A risque
CLIENT_4121,49,Sainte Genevièvenec,F,2025-08-29,2025-10-14,5090.6,5,1018.12,Direct,0,True,5,32,Maison,9,57,5,5090.6,4,5,5,455,0,A risque
CLIENT_4122,18,Meunier,F,2023-04-24,2023-08-24,45.35,3,15.12,Direct,0,True,4,817,Alimentation,9,839,3,45.35,1,4,2,142,1,A risque
CLIENT_4123,29,Hubert,M,2024-01-15,2024-03-20,37.87,1,37.87,SEA,25,False,3,602,Alimentation,5,630,1,37.87,2,1,1,211,4,Dormant
CLIENT_4124,18,Sanchez,M,2023-05-28,2023-06-07,40.44,2,20.22,SEA,25,True,4,897,Alimentation,8,917,2,40.44,1,2,1,121,4,Dormant
CLIENT_4125,66,Deschamps,F,2023-11-17,2025-12-09,33.23,2,16.61,Social,15,False,2,0,Électronique,5,1,2,33.23,4,2,1,421,2,Potentiel
CLIENT_4126,27,Gimenez,M,2025-10-10,2025-12-09,143.34,1,143.34,Email,8,False,4,0,Maison,5,1,1,143.34,4,1,4,414,2,Potentiel
CLIENT_4127,22,Deschamps,F,2024-01-10,2025-09-12,49.59,4,12.4,Email,8,True,4,67,Électronique,2,89,4,49.59,4,4,2,442,1,A risque
CLIENT_4128,48,Sanchez,F,2023-09-14,2024-01-26,18883.16,6,3147.19,Social,15,True,5,666,Loisirs,10,684,6,18883.16,1,5,5,155,0,A risque
CLIENT_4129,30,Barbenec,M,2023-12-30,2024-11-09,112.21,2,56.1,Email,8,False,4,383,Alimentation,8,396,2,112.21,2,2,3,223,4,Dormant
CLIENT_4130,23,Deschamps,F,2025-09-18,2025-11-08,1327.77,2,663.88,Reference,5,True,5,26,Électronique,2,32,2,1327.77,4,2,5,425,0,A risque
CLIENT_4131,27,Sanchez,M,2024-01-07,2024-08-23,1900.07,5,380.01,Social,15,True,5,472,Alimentation,3,474,5,1900.07,2,5,5,255,0,A risque
CLIENT_4132,27,Sainte Christophe,M,2024-01-16,2024-01-18,100.44,5,20.09,Direct,0,True,4,673,Électronique,3,692,5,100.44,1,5,3,153,1,A risque
CLIENT_4133,57,Grenier,F,2025-04-16,2025-12-09,1178.5,2,589.25,SEA,25,False,4,0,Mode,6,1,2,1178.5,4,2,5,425,2,Potentiel
CLIENT_4134,29,Barbenec,M,2025-09-05,2025-12-09,238.1,1,238.1,Social,15,True,3,0,Maison,3,1,1,238.1,4,1,4,414,2,Potentiel
CLIENT_4135,29,Gimenez,F,2023-02-06,2023-05-23,49.86,4,12.46,Direct,0,True,4,908,Mode,3,932,4,49.86,1,4,2,142,1,A risque
CLIENT_4136,39,Maillard,M,2025-04-08,2025-04-13,39.81,3,13.27,Email,8,False,3,223,Électronique,2,241,3,39.81,3,4,1,341,1,A risque
CLIENT_4137,38,Barbenec,M,2024-05-20,2024-10-03,920.71,2,460.36,Email,8,True,3,432,Maison,5,433,2,920.71,2,2,5,225,0,A risque
CLIENT_4138,49,Techer-la-Forêt,F,2024-05-14,2024-05-31,8596.02,2,4298.01,Social,15,False,5,549,Alimentation,1,558,2,8596.02,2,2,5,225,0,A risque
CLIENT_4139,48,Sanchez,M,2025-11-29,2025-12-09,215.45,7,30.78,Email,8,True,3,0,Alimentation,9,1,7,215.45,4,5,4,454,3,Loyal
CLIENT_4140,44,BonninVille,M,2024-04-21,2024-08-07,38156.01,3,12718.67,SEA,25,True,5,467,Loisirs,5,490,3,38156.01,2,4,5,245,0,A risque
CLIENT_4141,51,Delorme,M,2024-03-08,2024-03-30,43.02,3,14.34,Reference,5,True,4,614,Mode,10,620,3,43.02,2,4,2,242,1,A risque
CLIENT_4142,75,Peronnec,M,2025-07-13,2025-10-16,70.97,3,23.66,Direct,0,False,4,45,Alimentation,3,55,3,70.97,4,4,3,443,1,A risque
CLIENT_4143,41,Baudry,M,2023-01-23,2023-02-28,57.47,3,19.16,Email,8,False,3,999,Maison,1,1016,3,57.47,1,4,2,142,1,A risque
CLIENT_4144,69,Baudry,M,2025-01-12,2025-12-09,55.31,3,18.44,SEA,25,True,4,0,Mode,5,1,3,55.31,4,4,2,442,3,Loyal
CLIENT_4145,19,Techer-la-Forêt,F,2024-02-22,2025-07-19,99.53,3,33.18,Email,8,True,2,124,Électronique,2,144,3,99.53,3,4,3,343,1,A risque
CLIENT_4146,47,Deschamps,F,2024-09-23,2024-11-13,41.96,1,41.96,Social,15,False,4,386,Maison,4,392,1,41.96,2,1,1,211,4,Dormant
CLIENT_4147,37,Baudry,M,2025-09-22,2025-11-28,93.86,2,46.93,Social,15,False,3,5,Mode,5,12,2,93.86,4,2,3,423,2,Potentiel
CLIENT_4148,28,Baudry,M,2025-09-23,2025-12-09,2977.9,2,1488.95,Social,15,True,5,0,Maison,8,1,2,2977.9,4,2,5,425,0,A risque
CLIENT_4149,35,Sanchez,M,2023-12-19,2025-12-09,104.38,3,34.79,SEA,25,True,4,0,Mode,4,1,3,104.38,4,4,3,443,3,Loyal
CLIENT_4150,32,Perret,F,2023-08-05,2024-01-09,35.66,1,35.66,Email,8,True,1,670,Alimentation,5,701,1,35.66,1,1,1,111,4,Dormant
CLIENT_4151,38,CaronBourg,F,2025-01-07,2025-10-20,1066.97,3,355.66,SEA,25,False,5,38,Électronique,2,51,3,1066.97,4,4,5,445,0,A risque
CLIENT_4152,32,Deschamps,F,2023-07-14,2024-05-30,108.01,2,54.01,Social,15,True,3,539,Alimentation,9,559,2,108.01,2,2,3,223,4,Dormant
CLIENT_4153,55,Sainte Genevièvenec,F,2025-03-03,2025-09-01,106.91,4,26.73,Social,15,True,4,79,Maison,9,100,4,106.91,4,4,3,443,1,A risque
CLIENT_4154,42,Hubert,F,2024-12-11,2025-11-27,355.94,4,88.98,Direct,0,True,5,4,Électronique,4,13,4,355.94,4,4,4,444,3,Loyal
CLIENT_4155,45,Leconte-sur-Masson,M,2025-10-12,2025-12-09,46.03,2,23.02,Direct,0,False,4,0,Loisirs,7,1,2,46.03,4,2,2,422,2,Potentiel
CLIENT_4156,18,Grenier,F,2023-08-02,2023-10-19,177.79,3,59.26,Email,8,False,4,775,Électronique,3,783,3,177.79,1,4,4,144,1,A risque
CLIENT_4157,48,Deschamps,M,2023-10-05,2024-04-19,43.72,2,21.86,Email,8,True,2,576,Maison,5,600,2,43.72,2,2,2,222,4,Dormant
CLIENT_4158,61,BonninVille,F,2023-01-15,2023-09-02,144.44,3,48.15,Social,15,True,3,817,Loisirs,4,830,3,144.44,1,4,4,144,1,A risque
CLIENT_4159,30,Sanchez,M,2023-12-01,2024-08-05,21749.32,1,21749.32,Social,15,False,5,473,Alimentation,5,492,1,21749.32,2,1,5,215,0,A risque
CLIENT_4160,18,Techer-la-Forêt,F,2025-11-30,2025-12-05,244.57,4,61.14,SEA,25,False,5,0,Alimentation,1,5,4,244.57,4,4,4,444,3,Loyal
CLIENT_4161,32,Maillard,F,2023-01-28,2024-06-04,434.8,4,108.7,Email,8,False,3,547,Alimentation,10,554,4,434.8,2,4,5,245,1,A risque
CLIENT_4162,40,Meunier,M,2025-05-14,2025-10-09,47.59,4,11.9,Email,8,True,5,42,Alimentation,8,62,4,47.59,4,4,2,442,1,A risque
CLIENT_4163,33,Peronnec,M,2024-06-18,2024-09-05,87.8,3,29.27,Email,8,True,4,430,Maison,1,461,3,87.8,2,4,3,243,1,A risque
CLIENT_4164,18,Maillard,M,2024-04-15,2025-01-19,59.66,4,14.91,Reference,5,True,4,315,Mode,9,325,4,59.66,3,4,2,342,1,A risque
CLIENT_4165,46,Deschamps,F,2024-09-23,2025-02-24,158.62,2,79.31,Reference,5,False,5,283,Alimentation,8,289,2,158.62,3,2,4,324,4,Dormant
CLIENT_4166,48,Leconte-sur-Masson,M,2023-01-12,2023-12-16,493.95,2,246.97,SEA,25,True,5,706,Électronique,4,725,2,493.95,1,2,5,125,4,Dormant
CLIENT_4167,45,Meunier,M,2023-09-14,2024-12-03,167.44,5,33.49,Email,8,True,3,352,Électronique,10,372,5,167.44,3,5,4,354,1,A risque
CLIENT_4168,39,CaronBourg,M,2023-01-03,2023-07-26,138.17,3,46.06,SEA,25,True,3,863,Maison,1,868,3,138.17,1,4,4,144,1,A risque
CLIENT_4169,41,Perret,F,2024-03-19,2024-12-06,131.69,4,32.92,Email,8,False,3,348,Alimentation,5,369,4,131.69,3,4,4,344,1,A risque
CLIENT_4170,34,Peronnec,F,2023-04-29,2024-05-13,34.28,1,34.28,Social,15,True,4,573,Maison,1,576,1,34.28,2,1,1,211,4,Dormant
CLIENT_4171,45,Techer-la-Forêt,M,2025-03-04,2025-12-09,73.61,1,73.61,SEA,25,True,5,0,Mode,4,1,1,73.61,4,1,3,413,2,Potentiel
CLIENT_4172,31,Perret,M,2024-07-30,2025-07-21,50.59,1,50.59,Email,8,True,3,112,Alimentation,6,142,1,50.59,4,1,2,412,4,Dormant
CLIENT_4173,46,Hubert,F,2024-12-24,2025-12-09,1197.42,3,399.14,Reference,5,False,5,0,Loisirs,4,1,3,1197.42,4,4,5,445,3,Loyal
CLIENT_4174,26,Grenier,M,2025-09-02,2025-10-19,687.12,2,343.56,SEA,25,True,5,34,Maison,6,52,2,687.12,4,2,5,425,0,A risque
CLIENT_4175,59,Deschamps,M,2023-02-04,2023-12-24,250.64,2,125.32,Reference,5,True,3,695,Alimentation,1,717,2,250.64,1,2,4,124,4,Dormant
CLIENT_4176,32,Perret,M,2025-10-13,2025-12-09,2241.52,10,224.15,Reference,5,False,5,0,Électronique,3,1,10,2241.52,4,5,5,455,3,Loyal
CLIENT_4177,40,Gimenez,F,2023-05-24,2023-07-21,41.22,5,8.24,Direct,0,False,4,870,Alimentation,6,873,5,41.22,1,5,1,151,1,A risque
CLIENT_4178,59,BonninVille,F,2024-08-25,2025-10-14,51.17,2,25.59,Social,15,False,2,29,Alimentation,4,57,2,51.17,4,2,2,422,4,Dormant
CLIENT_4179,20,Gimenez,M,2024-11-08,2025-12-09,831.1,1,831.1,SEA,25,True,3,0,Maison,5,1,1,831.1,4,1,5,415,2,Potentiel
CLIENT_4180,28,Delorme,F,2023-01-21,2023-01-28,102.63,4,25.66,Email,8,True,5,1046,Alimentation,9,1047,4,102.63,1,4,3,143,1,A risque
CLIENT_4181,23,Peronnec,M,2023-02-15,2024-06-21,48.51,1,48.51,Social,15,True,2,519,Mode,9,537,1,48.51,2,1,2,212,4,Dormant
CLIENT_4182,41,Gimenez,F,2023-01-23,2024-01-31,157.49,3,52.5,SEA,25,False,4,662,Électronique,3,679,3,157.49,1,4,4,144,1,A risque
CLIENT_4183,38,Perret,F,2025-06-18,2025-09-23,54.6,3,18.2,Email,8,True,4,56,Maison,6,78,3,54.6,4,4,2,442,1,A risque
CLIENT_4184,37,Deschamps,F,2023-05-10,2023-12-02,181.55,3,60.52,Social,15,True,3,737,Maison,10,739,3,181.55,1,4,4,144,1,A risque
CLIENT_4185,43,Meunier,M,2023-01-09,2024-06-19,3241.91,5,648.38,Email,8,True,5,536,Maison,7,539,5,3241.91,2,5,5,255,0,A risque
CLIENT_4186,32,CaronBourg,M,2025-09-25,2025-12-09,2418.6,5,483.72,Direct,0,True,5,0,Alimentation,4,1,5,2418.6,4,5,5,455,0,A risque
CLIENT_4187,28,Delorme,F,2024-10-29,2025-03-31,33.95,2,16.98,Social,15,True,3,229,Loisirs,3,254,2,33.95,3,2,1,321,4,Dormant
CLIENT_4188,45,Barbenec,F,2023-10-28,2024-02-18,734.03,6,122.34,Direct,0,True,5,651,Électronique,8,661,6,734.03,1,5,5,155,1,A risque
CLIENT_4189,57,Sainte Christophe,F,2023-03-14,2024-01-10,30.87,2,15.44,Email,8,True,4,697,Alimentation,4,700,2,30.87,1,2,1,121,4,Dormant
CLIENT_4190,47,Sainte Margotboeuf,F,2023-07-21,2023-11-24,71.94,4,17.98,Direct,0,True,3,746,Mode,2,747,4,71.94,1,4,3,143,1,A risque
CLIENT_4191,35,Baudry,F,2024-03-25,2025-12-09,174.3,4,43.58,Social,15,False,4,0,Maison,2,1,4,174.3,4,4,4,444,3,Loyal
CLIENT_4192,42,Baudry,M,2023-07-25,2023-12-31,15239.42,4,3809.86,Direct,0,True,5,684,Électronique,2,710,4,15239.42,1,4,5,145,0,A risque
CLIENT_4193,65,Sanchez,M,2024-09-11,2025-08-22,4915.42,2,2457.71,SEA,25,True,5,101,Maison,4,110,2,4915.42,4,2,5,425,0,A risque
CLIENT_4194,49,Grenier,F,2024-04-03,2025-04-06,37.96,3,12.65,SEA,25,False,4,245,Électronique,7,248,3,37.96,3,4,1,341,1,A risque
CLIENT_4195,42,Barbenec,F,2024-12-22,2025-12-09,30.48,2,15.24,Email,8,True,3,0,Électronique,5,1,2,30.48,4,2,1,421,2,Potentiel
CLIENT_4196,24,Leconte-sur-Masson,M,2023-02-21,2025-01-25,69.64,5,13.93,Direct,0,False,4,291,Mode,5,319,5,69.64,3,5,3,353,1,A risque
CLIENT_4197,51,Peronnec,F,2023-08-07,2023-11-06,1847.14,3,615.71,Email,8,True,5,758,Mode,10,765,3,1847.14,1,4,5,145,0,A risque
CLIENT_4198,59,Techer-la-Forêt,M,2023-09-29,2024-02-04,306.8,5,61.36,Social,15,False,5,654,Loisirs,4,675,5,306.8,1,5,4,154,1,A risque
CLIENT_4199,36,Techer-la-Forêt,F,2025-11-27,2025-12-09,318.34,5,63.67,Direct,0,True,5,0,Maison,9,1,5,318.34,4,5,4,454,3,Loyal
CLIENT_4200,47,Meunier,M,2025-07-09,2025-09-12,157.25,1,157.25,Social,15,False,4,63,Maison,6,89,1,157.25,4,1,4,414,4,Dormant
CLIENT_4201,29,Grenier,F,2025-09-12,2025-12-09,30.62,7,4.37,Email,8,True,4,0,Mode,2,1,7,30.62,4,5,1,451,3,Loyal
CLIENT_4202,35,Maillard,F,2025-09-27,2025-12-09,118.42,4,29.61,Social,15,True,3,0,Mode,7,1,4,118.42,4,4,3,443,3,Loyal
CLIENT_4203,38,Sanchez,M,2024-11-05,2025-01-03,225.4,3,75.13,SEA,25,False,5,336,Loisirs,10,341,3,225.4,3,4,4,344,1,A risque
CLIENT_4204,57,Delorme,F,2023-05-25,2025-06-23,81.91,1,81.91,Email,8,True,3,158,Alimentation,4,170,1,81.91,3,1,3,313,4,Dormant
CLIENT_4205,35,Baudry,F,2025-07-02,2025-12-09,46.84,2,23.42,SEA,25,False,3,0,Alimentation,5,1,2,46.84,4,2,2,422,2,Potentiel
CLIENT_4206,75,BonninVille,F,2025-10-05,2025-12-09,85.89,1,85.89,Reference,5,False,3,0,Électronique,9,1,1,85.89,4,1,3,413,2,Potentiel
CLIENT_4207,34,Baudry,M,2024-08-29,2025-12-09,156.42,4,39.1,SEA,25,True,3,0,Mode,10,1,4,156.42,4,4,4,444,3,Loyal
CLIENT_4208,18,Maillard,F,2023-09-16,2023-11-20,2035.25,3,678.42,SEA,25,True,5,726,Loisirs,7,751,3,2035.25,1,4,5,145,0,A risque
CLIENT_4209,58,Grenier,M,2023-08-21,2024-04-28,143.13,1,143.13,Social,15,True,4,564,Maison,10,591,1,143.13,2,1,4,214,4,Dormant
CLIENT_4210,37,Sainte Genevièvenec,M,2024-06-23,2024-08-11,61.74,3,20.58,Email,8,True,3,479,Électronique,7,486,3,61.74,2,4,2,242,1,A risque
CLIENT_4211,63,Sainte Christophe,F,2024-07-12,2024-09-17,649.55,5,129.91,Reference,5,True,4,422,Maison,7,449,5,649.55,2,5,5,255,1,A risque
CLIENT_4212,32,Hubert,F,2025-09-29,2025-12-09,48.98,3,16.33,Direct,0,False,4,0,Électronique,7,1,3,48.98,4,4,2,442,3,Loyal
CLIENT_4213,19,Baudry,F,2025-06-26,2025-12-09,2957.29,3,985.76,SEA,25,True,5,0,Mode,10,1,3,2957.29,4,4,5,445,0,A risque
CLIENT_4214,30,Sainte Genevièvenec,F,2024-12-30,2025-03-04,120.41,2,60.2,Reference,5,False,2,262,Électronique,3,281,2,120.41,3,2,3,323,4,Dormant
CLIENT_4215,41,Techer-la-Forêt,F,2023-05-03,2023-06-24,237.6,2,118.8,Email,8,True,5,885,Alimentation,2,900,2,237.6,1,2,4,124,4,Dormant
CLIENT_4216,52,Leconte-sur-Masson,M,2025-04-10,2025-09-20,33.15,8,4.14,Email,8,True,3,64,Loisirs,2,81,8,33.15,4,5,1,451,1,A risque
CLIENT_4217,33,Maillard,F,2023-06-07,2024-09-11,523.27,1,523.27,Social,15,True,5,433,Alimentation,8,455,1,523.27,2,1,5,215,4,Dormant
CLIENT_4218,24,Sainte Margotboeuf,F,2024-07-21,2024-10-28,31.69,7,4.53,SEA,25,False,3,406,Mode,5,408,7,31.69,2,5,1,251,1,A risque
CLIENT_4219,39,Techer-la-Forêt,M,2023-09-17,2024-01-19,76.29,2,38.15,Social,15,False,5,668,Maison,5,691,2,76.29,1,2,3,123,4,Dormant
CLIENT_4220,29,Grenier,M,2025-06-18,2025-12-09,54.16,9,6.02,Email,8,True,2,0,Loisirs,5,1,9,54.16,4,5,2,452,3,Loyal
CLIENT_4221,46,Baudry,F,2024-12-06,2025-07-15,42.74,2,21.37,Social,15,True,4,127,Mode,7,148,2,42.74,3,2,2,322,4,Dormant
CLIENT_4222,24,CaronBourg,M,2023-01-15,2023-04-17,116.55,2,58.27,Social,15,False,2,949,Loisirs,10,968,2,116.55,1,2,3,123,4,Dormant
CLIENT_4223,18,Meunier,M,2025-08-03,2025-08-06,5177.52,5,1035.5,Social,15,True,4,119,Électronique,6,126,5,5177.52,4,5,5,455,0,A risque
CLIENT_4224,32,Gimenez,M,2025-09-28,2025-10-14,1761.53,8,220.19,Email,8,True,5,48,Loisirs,8,57,8,1761.53,4,5,5,455,0,A risque
CLIENT_4225,26,Barbenec,M,2024-08-26,2025-05-08,69.84,3,23.28,Reference,5,False,3,201,Loisirs,3,216,3,69.84,3,4,3,343,1,A risque
CLIENT_4226,49,Sanchez,F,2024-05-09,2024-07-08,99.28,3,33.09,Email,8,True,4,517,Maison,2,520,3,99.28,2,4,3,243,1,A risque
CLIENT_4227,40,Grenier,M,2023-10-11,2024-09-25,37.12,5,7.42,Direct,0,True,4,429,Mode,10,441,5,37.12,2,5,1,251,1,A risque
CLIENT_4228,44,Deschamps,F,2022-12-28,2023-11-18,262.45,2,131.22,Reference,5,False,5,740,Mode,10,753,2,262.45,1,2,4,124,4,Dormant
CLIENT_4229,38,Maillard,M,2025-01-21,2025-08-09,265.75,1,265.75,Email,8,False,3,102,Mode,3,123,1,265.75,4,1,4,414,4,Dormant
CLIENT_4230,38,Grenier,F,2024-10-20,2025-05-02,406.94,1,406.94,Social,15,True,5,205,Mode,10,222,1,406.94,3,1,5,315,4,Dormant
CLIENT_4231,36,Deschamps,M,2023-06-03,2023-06-05,184.39,2,92.19,Direct,0,True,4,908,Alimentation,5,919,2,184.39,1,2,4,124,4,Dormant
CLIENT_4232,66,Hubert,F,2025-03-25,2025-07-13,50.46,1,50.46,Social,15,True,3,145,Alimentation,7,150,1,50.46,3,1,2,312,4,Dormant
CLIENT_4233,18,Sanchez,F,2023-11-11,2024-12-04,335.96,2,167.98,SEA,25,False,5,355,Maison,9,371,2,335.96,3,2,4,324,4,Dormant
CLIENT_4234,61,Baudry,F,2023-02-08,2023-11-19,378.55,2,189.28,Email,8,False,5,748,Électronique,6,752,2,378.55,1,2,5,125,4,Dormant
CLIENT_4235,18,Barbenec,M,2024-07-30,2025-07-22,64.67,1,64.67,Direct,0,False,3,118,Alimentation,7,141,1,64.67,4,1,2,412,4,Dormant
CLIENT_4236,51,Sainte Margotboeuf,F,2024-08-02,2025-09-22,160.32,3,53.44,Social,15,True,2,60,Électronique,9,79,3,160.32,4,4,4,444,1,A risque
CLIENT_4237,35,Sainte Genevièvenec,M,2023-10-21,2025-01-08,814.13,3,271.38,SEA,25,True,5,322,Alimentation,7,336,3,814.13,3,4,5,345,0,A risque
CLIENT_4238,58,Hubert,F,2024-08-13,2024-11-09,146.16,1,146.16,SEA,25,True,3,377,Maison,4,396,1,146.16,2,1,4,214,4,Dormant
CLIENT_4239,44,Sainte Genevièvenec,F,2024-07-17,2025-02-08,31.47,5,6.29,Direct,0,False,3,290,Alimentation,3,305,5,31.47,3,5,1,351,1,A risque
CLIENT_4240,70,CaronBourg,F,2022-12-22,2025-10-05,152.83,3,50.94,Direct,0,False,5,36,Électronique,4,66,3,152.83,4,4,4,444,1,A risque
CLIENT_4241,28,Sainte Genevièvenec,M,2025-07-22,2025-12-09,81.2,5,16.24,Direct,0,False,2,0,Mode,6,1,5,81.2,4,5,3,453,3,Loyal
CLIENT_4242,32,Baudry,F,2023-09-30,2024-08-14,46.36,1,46.36,Social,15,True,3,474,Maison,9,483,1,46.36,2,1,2,212,4,Dormant
CLIENT_4243,25,Grenier,F,2023-05-02,2023-05-24,1449.28,1,1449.28,SEA,25,True,5,918,Alimentation,9,931,1,1449.28,1,1,5,115,0,A risque
CLIENT_4244,23,Leconte-sur-Masson,F,2022-12-19,2024-04-30,686.88,1,686.88,Reference,5,True,5,559,Alimentation,4,589,1,686.88,2,1,5,215,4,Dormant
CLIENT_4245,58,Hubert,M,2023-02-26,2024-02-21,1291.45,2,645.73,Direct,0,True,4,641,Loisirs,10,658,2,1291.45,1,2,5,125,0,A risque
CLIENT_4246,40,Perret,F,2024-10-30,2025-01-17,50.76,3,16.92,SEA,25,True,4,324,Électronique,7,327,3,50.76,3,4,2,342,1,A risque
CLIENT_4247,43,Sainte Genevièvenec,F,2024-12-23,2025-12-09,154.76,2,77.38,Social,15,True,5,0,Alimentation,9,1,2,154.76,4,2,4,424,2,Potentiel
CLIENT_4248,43,Leconte-sur-Masson,F,2023-11-11,2024-12-26,34.08,3,11.36,Direct,0,True,4,326,Maison,6,349,3,34.08,3,4,1,341,1,A risque
CLIENT_4249,72,Deschamps,F,2024-08-10,2025-12-09,41.89,1,41.89,Email,8,True,4,0,Mode,10,1,1,41.89,4,1,1,411,2,Potentiel
CLIENT_4250,27,Perret,F,2024-08-17,2024-09-06,75.64,3,25.21,Email,8,True,3,442,Mode,9,460,3,75.64,2,4,3,243,1,A risque
CLIENT_4251,18,Sainte Margotboeuf,F,2024-07-14,2025-03-18,143.35,1,143.35,SEA,25,True,5,240,Mode,1,267,1,143.35,3,1,4,314,4,Dormant
CLIENT_4252,40,Baudry,M,2025-10-09,2025-12-09,94.53,4,23.63,Social,15,False,5,0,Mode,5,1,4,94.53,4,4,3,443,3,Loyal
CLIENT_4253,55,Sainte Margotboeuf,M,2024-11-10,2025-12-09,45.52,3,15.17,Social,15,False,4,0,Alimentation,10,1,3,45.52,4,4,2,442,3,Loyal
CLIENT_4254,55,Sainte Christophe,M,2024-11-22,2025-10-20,41.41,1,41.41,Social,15,True,3,40,Maison,2,51,1,41.41,4,1,1,411,4,Dormant
CLIENT_4255,30,Gimenez,M,2023-09-23,2025-12-09,363.16,2,181.58,Email,8,True,5,0,Alimentation,8,1,2,363.16,4,2,4,424,2,Potentiel
CLIENT_4256,57,Perret,M,2022-12-16,2023-09-02,1415.6,2,707.8,Reference,5,True,5,817,Loisirs,1,830,2,1415.6,1,2,5,125,0,A risque
CLIENT_4257,25,Grenier,M,2023-11-10,2023-12-10,470.88,5,94.18,SEA,25,True,4,704,Électronique,5,731,5,470.88,1,5,5,155,1,A risque
CLIENT_4258,38,Techer-la-Forêt,F,2024-05-20,2024-10-14,610.5,1,610.5,Email,8,True,5,406,Mode,3,422,1,610.5,2,1,5,215,4,Dormant
CLIENT_4259,53,BonninVille,F,2025-06-04,2025-10-19,71.13,2,35.56,Direct,0,True,4,34,Alimentation,10,52,2,71.13,4,2,3,423,4,Dormant
CLIENT_4260,50,Hubert,F,2025-04-02,2025-05-02,34.67,5,6.93,SEA,25,False,3,198,Électronique,9,222,5,34.67,3,5,1,351,1,A risque
CLIENT_4261,41,Perret,M,2024-07-19,2024-10-09,34.65,5,6.93,Social,15,True,5,399,Maison,9,427,5,34.65,2,5,1,251,1,A risque
